ID	TEXT	FAQ_RESPONSESOURCEID
634752	Unknown	5023
634753	Unknown	5023
634754	Unknown	5023
634755	Unknown	5023
634756	Unknown	5023
634757	Unknown	5023
634758	Unknown	5023
634759	Unknown	5023
634760	Unknown	5023
634761	Unknown	5023
634762	Unknown	5023
634763	Unknown	5023
634764	Unknown	5023
634765	Unknown	5023
634766	Unknown	5023
634767	Unknown	5023
634768	Unknown	5023
634769	Unknown	5023
634770	Unknown	5023
634771	Unknown	5023
634772	Unknown	5023
634773	Unknown	5023
634774	Unknown	5023
634775	Unknown	5023
634776	Unknown	5023
634777	Unknown	5023
634778	Unknown	5023
634779	Unknown	5023
634780	Unknown	5023
634781	Unknown	5023
634782	Unknown	5023
634783	Unknown	5023
634784	Unknown	5023
634785	Unknown	5023
634786	Unknown	5023
634787	Unknown	5023
634788	Unknown	5023
634789	Unknown	5023
634790	Unknown	5023
634791	Unknown	5023
634792	Unknown	5023
634793	Unknown	5023
634794	Unknown	5023
634795	Unknown	5023
634796	Unknown	5023
634797	Unknown	5023
634798	Unknown	5023
634799	Unknown	5023
634800	Unknown	5023
634801	Unknown	5023
634802	Unknown	5023
634803	Unknown	5023
634804	Unknown	5023
634805	Unknown	5023
634806	Unknown	5023
634807	Unknown	5023
634808	Unknown	5023
634809	Unknown	5023
634810	Unknown	5023
634811	Unknown	5023
634812	Unknown	5023
634813	Unknown	5023
634814	Unknown	5023
634815	Unknown	5023
634816	Unknown	5023
634817	Unknown	5023
634818	Unknown	5023
634819	Unknown	5023
634820	Unknown	5023
634821	Unknown	5023
634822	Unknown	5023
634823	Unknown	5023
634824	Unknown	5023
634825	Unknown	5023
634826	Unknown	5023
634827	Unknown	5023
634828	Unknown	5023
634829	Unknown	5023
634830	Unknown	5023
634831	Unknown	5023
634832	Unknown	5023
634833	Unknown	5023
634834	Unknown	5023
634835	Unknown	5023
634836	Unknown	5023
634837	Unknown	5023
634838	Unknown	5023
634839	Unknown	5023
634840	Unknown	5023
634841	Unknown	5023
634842	Unknown	5023
634843	Unknown	5023
634844	Unknown	5023
634845	Unknown	5023
634846	Unknown	5023
634847	Unknown	5023
634848	Unknown	5023
634849	Unknown	5023
634850	Unknown	5023
634851	Unknown	5023
634852	Unknown	5023
634853	Unknown	5023
634854	Unknown	5023
634855	Unknown	5023
634856	Unknown	5023
634857	Unknown	5023
634858	Unknown	5023
634859	Unknown	5023
634860	Unknown	5023
634861	Unknown	5023
634862	Unknown	5023
634863	Unknown	5023
634864	Unknown	5023
634865	Unknown	5023
634866	Unknown	5023
634867	Unknown	5023
634868	Unknown	5023
634869	Unknown	5023
634870	Unknown	5023
634871	Unknown	5023
634872	Unknown	5023
634873	Unknown	5023
634874	Unknown	5023
634875	Unknown	5023
634876	Unknown	5023
634877	Unknown	5023
634878	Unknown	5023
634879	Unknown	5023
634880	Unknown	5023
634881	Unknown	5023
634882	Unknown	5023
634883	Unknown	5023
634884	Unknown	5023
634885	Unknown	5023
634886	Unknown	5023
634887	Unknown	5023
634888	Unknown	5023
634889	Unknown	5023
634890	Unknown	5023
634891	Unknown	5023
634892	Unknown	5023
634893	Unknown	5023
634894	Unknown	5023
634895	Unknown	5023
634896	Unknown	5023
634897	Unknown	5023
634898	Unknown	5023
634899	Unknown	5023
634900	Unknown	5023
634901	Unknown	5023
634902	Unknown	5023
634903	Unknown	5023
634904	Unknown	5023
634905	Unknown	5023
634906	Unknown	5023
634907	Unknown	5023
634908	Unknown	5023
634909	Unknown	5023
634910	Unknown	5023
634911	Unknown	5023
634912	Unknown	5023
634913	Unknown	5023
634914	Unknown	5023
634915	Unknown	5023
634916	Unknown	5023
634917	Unknown	5023
634918	Unknown	5023
634919	Unknown	5023
634920	Unknown	5023
634921	Unknown	5023
634922	Unknown	5023
634923	Unknown	5023
634924	Unknown	5023
634925	Unknown	5023
634926	Unknown	5023
634927	Unknown	5023
634928	Unknown	5023
634929	Unknown	5023
634930	Unknown	5023
634931	Unknown	5023
634932	Unknown	5023
634933	Unknown	5023
634934	Unknown	5023
634935	Unknown	5023
634936	Unknown	5023
634937	Unknown	5023
634938	Unknown	5023
634939	Unknown	5023
634940	Unknown	5023
634941	Unknown	5023
634942	Unknown	5023
634943	Unknown	5023
634944	Unknown	5023
634945	Unknown	5023
634946	Unknown	5023
634947	Unknown	5023
634948	Unknown	5023
634949	Unknown	5023
634950	Unknown	5023
634951	Unknown	5023
634952	Unknown	5023
634953	Unknown	5023
634954	Unknown	5023
634955	Unknown	5023
634956	Unknown	5023
634957	Unknown	5023
634958	Unknown	5023
634959	Unknown	5023
634960	Unknown	5023
634961	Unknown	5023
634962	Unknown	5023
634963	Unknown	5023
634964	Unknown	5023
634965	Unknown	5023
634966	Unknown	5023
634967	Unknown	5023
634968	Unknown	5023
634969	Unknown	5023
634970	Unknown	5023
634971	Unknown	5023
634972	Unknown	5023
634973	Unknown	5023
634974	Unknown	5023
634975	Unknown	5023
634976	Unknown	5023
634977	Unknown	5023
634978	Unknown	5023
634979	Unknown	5023
634980	Unknown	5023
634981	Unknown	5023
634982	Unknown	5023
634983	Unknown	5023
634984	Unknown	5023
634985	Unknown	5023
634986	Unknown	5023
634987	Unknown	5023
634988	Unknown	5023
634989	Unknown	5023
634990	Unknown	5023
634991	Unknown	5023
634992	Unknown	5023
634993	Unknown	5023
634994	Unknown	5023
634995	Unknown	5023
634996	Unknown	5023
634997	Unknown	5023
634998	Unknown	5023
634999	Unknown	5023
635000	Unknown	5023
635001	Unknown	5023
635002	Unknown	5023
635003	Unknown	5023
635004	Unknown	5023
635005	Unknown	5023
635006	Unknown	5023
635007	Unknown	5023
635008	Unknown	5023
635009	Unknown	5023
635010	Unknown	5023
635011	Unknown	5023
635012	Unknown	5023
635013	Unknown	5023
635014	Unknown	5023
635015	Unknown	5023
635016	Unknown	5023
635017	Unknown	5023
635018	Unknown	5023
635019	Unknown	5023
635020	Unknown	5023
635021	Unknown	5023
635022	Unknown	5023
635023	Unknown	5023
635024	Unknown	5023
635025	Unknown	5023
635026	Unknown	5023
635027	Unknown	5023
635028	Unknown	5023
635029	Unknown	5023
635030	Unknown	5023
635031	Unknown	5023
635032	Unknown	5023
635033	Unknown	5023
635034	Unknown	5023
635035	Unknown	5023
635036	Unknown	5023
635037	Unknown	5023
635038	Unknown	5023
635039	Unknown	5023
635040	Unknown	5023
635041	Unknown	5023
635042	Unknown	5023
635043	Unknown	5023
635044	Unknown	5023
635045	Unknown	5023
635046	Unknown	5023
635047	Unknown	5023
635048	Unknown	5023
635049	Unknown	5023
635050	Unknown	5023
635051	Unknown	5023
635052	Unknown	5023
635053	Unknown	5023
635054	Unknown	5023
635055	Unknown	5023
635056	Unknown	5023
635057	Unknown	5023
635058	Unknown	5023
635059	Unknown	5023
635060	Unknown	5023
635061	Unknown	5023
635062	Unknown	5023
635063	Unknown	5023
635064	Unknown	5023
635065	Unknown	5023
635066	Unknown	5023
635067	Unknown	5023
635068	Unknown	5023
635069	Unknown	5023
635070	Unknown	5023
635071	Unknown	5023
635072	Unknown	5023
635073	Unknown	5023
635074	Unknown	5023
635075	Unknown	5023
635076	Unknown	5023
635077	Unknown	5023
635078	Unknown	5023
635079	Unknown	5023
635080	Unknown	5023
635081	Unknown	5023
635082	Unknown	5023
635083	Unknown	5023
635084	Unknown	5023
635085	Unknown	5023
635086	Unknown	5023
635087	Unknown	5023
635088	Unknown	5023
635089	Unknown	5023
635090	Unknown	5023
635091	Unknown	5023
635092	Unknown	5023
635093	Unknown	5023
635094	Unknown	5023
635095	Unknown	5023
635096	Unknown	5023
635097	Unknown	5023
635098	Unknown	5023
635099	Unknown	5023
635100	Unknown	5023
635101	Unknown	5023
635102	Unknown	5023
635103	Unknown	5023
635104	Unknown	5023
635105	Unknown	5023
635106	Unknown	5023
635107	Unknown	5023
635108	Unknown	5023
635109	Unknown	5023
635110	Unknown	5023
635111	Unknown	5023
635112	Unknown	5023
635113	Unknown	5023
635114	Unknown	5023
635115	Unknown	5023
635116	Unknown	5023
635117	Unknown	5023
635118	Unknown	5023
635119	Unknown	5023
635120	Unknown	5023
635121	Unknown	5023
635122	Unknown	5023
635123	Unknown	5023
635124	Unknown	5023
635125	Unknown	5023
635126	Unknown	5023
635127	Unknown	5023
635128	Unknown	5023
635129	Unknown	5023
635130	Unknown	5023
635131	Unknown	5023
635132	Unknown	5023
635133	Unknown	5023
635134	Unknown	5023
635135	Unknown	5023
635136	Unknown	5023
635137	Unknown	5023
635138	Unknown	5023
635139	Unknown	5023
635140	Unknown	5023
635141	Unknown	5023
635142	Unknown	5023
635143	Unknown	5023
635144	Unknown	5023
635145	Unknown	5023
635146	Unknown	5023
635147	Unknown	5023
635148	Unknown	5023
635149	Unknown	5023
635150	Unknown	5023
635151	Unknown	5023
635152	Unknown	5023
635153	Unknown	5023
635154	Unknown	5023
635155	Unknown	5023
635156	Unknown	5023
635157	Unknown	5023
635158	Unknown	5023
635159	Unknown	5023
635160	Unknown	5023
635161	Unknown	5023
635162	Unknown	5023
635163	Unknown	5023
635164	Unknown	5023
635165	Unknown	5023
635166	Unknown	5023
635167	Unknown	5023
635168	Unknown	5023
635169	Unknown	5023
635170	Unknown	5023
635171	Unknown	5023
635172	Unknown	5023
635173	Unknown	5023
635174	Unknown	5023
635175	Unknown	5023
635176	Unknown	5023
635177	Unknown	5023
635178	Unknown	5023
635179	Unknown	5023
635180	Unknown	5023
635181	Unknown	5023
635182	Unknown	5023
635183	Unknown	5023
635184	Unknown	5023
635185	Unknown	5023
635186	Unknown	5023
635187	Unknown	5023
635188	Unknown	5023
635189	Unknown	5023
635190	Unknown	5023
635191	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635192	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635193	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635194	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635195	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635196	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635197	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635198	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635199	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635200	"For anyone that is interested in any of these professions, they will have to research community colleges, trade schools, and 4 year schools in their area. Depending on the program, some may take only 18 – 24 months, while other will require 4 years for completion. The best advice is to speak with advisors and representatives at colleges to see if they offer these programs and find out about the admission process. Some programs, such as Respiratory therapy and RN, may require a student to pass an exam and apply for the program after they complete prerequisites."	5023
635201	Unknown	5023
635202	Unknown	5023
635203	Unknown	5023
635204	Unknown	5023
635205	Unknown	5023
635206	Unknown	5023
635207	Unknown	5023
635208	Unknown	5023
635209	Unknown	5023
635210	Unknown	5023
635211	Unknown	5023
635212	Unknown	5023
635213	Unknown	5023
635214	Unknown	5023
635215	Unknown	5023
635216	Unknown	5023
635217	Unknown	5023
635218	Unknown	5023
635219	Unknown	5023
635220	Unknown	5023
635221	Unknown	5023
635222	Unknown	5023
635223	Unknown	5023
635224	Unknown	5023
635225	Unknown	5023
635226	Unknown	5023
635227	Unknown	5023
635228	Unknown	5023
635229	Unknown	5023
635230	Unknown	5023
635231	Unknown	5023
635232	Unknown	5023
635233	Unknown	5023
635234	Unknown	5023
635235	Unknown	5023
635236	Unknown	5023
635237	Unknown	5023
635238	Unknown	5023
635239	Unknown	5023
635240	Unknown	5023
635241	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635242	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635243	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635244	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635245	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635246	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635247	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635248	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635249	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635250	"Depending on the choices, most require an employee to complete a degree program and obtain practicum through clinicals and internships. I would suggest speaking with a current professional, especially since the global economy changed the nature of many of these careers. For an example, biotechnology will be incorporated in healthcare careers. http://www.bls.gov/ooh/ is a great website that provides basic information about the growth of industries, how to enter the field, degree requirement, and potential work environment. Also, almost every field has national and international associations where they can network with professionals in their chosen field so they can educate an interested about how to enter the field of their choice."	5023
635251	Unknown	5023
635252	Unknown	5023
635253	Unknown	5023
635254	Unknown	5023
635255	Unknown	5023
635256	Unknown	5023
635257	Unknown	5023
635258	Unknown	5023
635259	Unknown	5023
635260	Unknown	5023
635261	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635262	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635263	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635264	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635265	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635266	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635267	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635268	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635269	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635270	"Depends on the employer and the location of the job. Northeast and Midwest has a stronger union presence than the south. Also, public institutions will more likely require employees to join unions."	5023
635271	Unknown	5023
635272	Unknown	5023
635273	Unknown	5023
635274	Unknown	5023
635275	Unknown	5023
635276	Unknown	5023
635277	Unknown	5023
635278	Unknown	5023
635279	Unknown	5023
635280	Unknown	5023
635281	Unknown	5023
635282	Unknown	5023
635283	Unknown	5023
635284	Unknown	5023
635285	Unknown	5023
635286	Unknown	5023
635287	Unknown	5023
635288	Unknown	5023
635289	Unknown	5023
635290	Unknown	5023
635291	Unknown	5023
635292	Unknown	5023
635293	Unknown	5023
635294	Unknown	5023
635295	Unknown	5023
635296	Unknown	5023
635297	Unknown	5023
635298	Unknown	5023
635299	Unknown	5023
635300	Unknown	5023
635301	Unknown	5023
635302	Unknown	5023
635303	Unknown	5023
635304	Unknown	5023
635305	Unknown	5023
635306	Unknown	5023
635307	Unknown	5023
635308	Unknown	5023
635309	Unknown	5023
635310	Unknown	5023
635311	Unknown	5023
635312	Unknown	5023
635313	Unknown	5023
635314	Unknown	5023
635315	Unknown	5023
635316	Unknown	5023
635317	Unknown	5023
635318	Unknown	5023
635319	Unknown	5023
635320	Unknown	5023
635321	Unknown	5023
635322	Unknown	5023
635323	Unknown	5023
635324	Unknown	5023
635325	Unknown	5023
635326	Unknown	5023
635327	Unknown	5023
635328	Unknown	5023
635329	Unknown	5023
635330	Unknown	5023
635331	Unknown	5023
635332	Unknown	5023
635333	Unknown	5023
635334	Unknown	5023
635335	Unknown	5023
635336	Unknown	5023
635337	Unknown	5023
635338	Unknown	5023
635339	Unknown	5023
635340	Unknown	5023
635341	Unknown	5023
635342	Unknown	5023
635343	Unknown	5023
635344	Unknown	5023
635345	Unknown	5023
635346	Unknown	5023
635347	Unknown	5023
635348	Unknown	5023
635349	Unknown	5023
635350	Unknown	5023
635351	Unknown	5023
635352	Unknown	5023
635353	Unknown	5023
635354	Unknown	5023
635355	Unknown	5023
635356	Unknown	5023
635357	Unknown	5023
635358	Unknown	5023
635359	Unknown	5023
635360	Unknown	5023
635361	Unknown	5023
635362	Unknown	5023
635363	Unknown	5023
635364	Unknown	5023
635365	Unknown	5023
635366	Unknown	5023
635367	Unknown	5023
635368	Unknown	5023
635369	Unknown	5023
635370	Unknown	5023
635371	Unknown	5023
635372	Unknown	5023
635373	Unknown	5023
635374	Unknown	5023
635375	Unknown	5023
635376	Unknown	5023
635377	Unknown	5023
635378	Unknown	5023
635379	Unknown	5023
635380	Unknown	5023
635381	Unknown	5023
635382	Unknown	5023
635383	Unknown	5023
635384	Unknown	5023
635385	Unknown	5023
635386	Unknown	5023
635387	Unknown	5023
635388	Unknown	5023
635389	Unknown	5023
635390	Unknown	5023
635391	Unknown	5023
635392	Unknown	5023
635393	Unknown	5023
635394	Unknown	5023
635395	Unknown	5023
635396	Unknown	5023
635397	Unknown	5023
635398	Unknown	5023
635399	Unknown	5023
635400	Unknown	5023
635401	Unknown	5023
635402	Unknown	5023
635403	Unknown	5023
635404	Unknown	5023
635405	Unknown	5023
635406	Unknown	5023
635407	Unknown	5023
635408	Unknown	5023
635409	Unknown	5023
635410	Unknown	5023
635411	Unknown	5023
635412	Unknown	5023
635413	Unknown	5023
635414	Unknown	5023
635415	Unknown	5023
635416	Unknown	5023
635417	Unknown	5023
635418	Unknown	5023
635419	Unknown	5023
635420	Unknown	5023
635421	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635422	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635423	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635424	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635425	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635426	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635427	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635428	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635429	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635430	"Depends on the occupation. The most important skills are communication/writing skills, math/science in the health care field, critical thinking, customer service, teamwork, the ability to work independently, and computer skills. An interested candidate must attend post-secondary institutions to develop most of these skills."	5023
635431	Unknown	5023
635432	Unknown	5023
635433	Unknown	5023
635434	Unknown	5023
635435	Unknown	5023
635436	Unknown	5023
635437	Unknown	5023
635438	Unknown	5023
635439	Unknown	5023
635440	Unknown	5023
635441	Unknown	5023
635442	Unknown	5023
635443	Unknown	5023
635444	Unknown	5023
635445	Unknown	5023
635446	Unknown	5023
635447	Unknown	5023
635448	Unknown	5023
635449	Unknown	5023
635450	Unknown	5023
635451	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635452	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635453	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635454	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635455	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635456	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635457	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635458	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635459	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635460	"Contact school counselors about how immigration status will impact eligibility to attend post-secondary institutions and trade schools. Also, contact occupation boards, such as nursing and respiratory therapy to determine how immigration status impacts eligibility to receive licenses/certifications."	5023
635461	Unknown	5023
635462	Unknown	5023
635463	Unknown	5023
635464	Unknown	5023
635465	Unknown	5023
635466	Unknown	5023
635467	Unknown	5023
635468	Unknown	5023
635469	Unknown	5023
635470	Unknown	5023
635471	Unknown	5023
635472	Unknown	5023
635473	Unknown	5023
635474	Unknown	5023
635475	Unknown	5023
635476	Unknown	5023
635477	Unknown	5023
635478	Unknown	5023
635479	Unknown	5023
635480	Unknown	5023
635481	Unknown	5023
635482	Unknown	5023
635483	Unknown	5023
635484	Unknown	5023
635485	Unknown	5023
635486	Unknown	5023
635487	Unknown	5023
635488	Unknown	5023
635489	Unknown	5023
635490	Unknown	5023
635491	Unknown	5023
635492	Unknown	5023
635493	Unknown	5023
635494	Unknown	5023
635495	Unknown	5023
635496	Unknown	5023
635497	Unknown	5023
635498	Unknown	5023
635499	Unknown	5023
635500	Unknown	5023
635501	Unknown	5023
635502	Unknown	5023
635503	Unknown	5023
635504	Unknown	5023
635505	Unknown	5023
635506	Unknown	5023
635507	Unknown	5023
635508	Unknown	5023
635509	Unknown	5023
635510	Unknown	5023
635511	Unknown	5023
